QuestionID,Question,Dharmen QB,SINA
12499,What is the university attended by the baseball player who's known for Olin Corporation ?,1,0
12500,what region is governed by Mario Olivero ?,0,1
12501,What is the Team Name  of St. Viator High School ?,1,1
12502,Name the members of youth clubs which have Camp Nou as their homeground. ?,0,0
12503,Who gives the license of WXXV-DT2 ?,1,1
12504,Name the software which has been developed by John Fanning ?,1,1
12505,"Whichi  burial place of the Henri, Duke of Rohan is also the birth place of Michel Frutschi ?",0,0
12506,Who is the former partner of the pupil of Dalilah Sappenfield ?,1,0
12507,What writers have nationality as Statelessness ?,1,0
12508,What company developed Mac OS 9 and also brought Tiny Tower to the market ?,0,0
12509,Which currency is primarily used by the company which is the distributing label of VDE-Gallo Records ?,0,0
12510,Which content license of the MSX BASIC is also the profession of the Laura K. Ipsen ?,0,0
12511,What is the POD of the successor of Pmare I ?,1,0.5
12512,Which college of Luke List (golfer) is the alma mater of K. Terry Dornbush ?,0,0
12513,"Which parties have their members live in the PM House, Colombo ?",0,0
12514,Which president was served by someone whose lieutenant is Lewis Stuyvesant Chanler ?,1,0
12515,Name the president served by a lieutenant who succeeded Bob C Riley. ?,0,0
12516,What automobile engine's successor is BMW M40 ?,1,1
12517,Where is Oskar Blues located ?,1,1
12518,What are the outflow of the lakes which also has one of the outflow as Congo River ?,1,0
12519,List the science fiction shows broadcasted on BBC HD ?,1,0
12520,What is the basketball team whose President's college is Brockport Golden Eagles ?,0,0
12521,In which sitcom did Jeff Conaway acted and had TNT as its network ?,1,0
12522,Who are the people which ITV(TV network) has employed ?,0,1
12523,Who is the coach of England national under-21 football team ?,1,1
12524,What are the non-fiction topics in the books whose authors is Terry Pratchett ?,1,0
12525,Where is the senator from whose successor was James belford ?,1,0
12526,List the software using C++ as programming language and licence is Software as a service ?,1,0
12527,What is the religion of the ethnic group to which the relatives of Waxiang people belong ?,0,0
12528,What is the drafted team of the people expected to join toronto marlies ?,1,0
12529,"What city in the US was Alfred Phillips born in, and is the resting place of William Smith ?",0,0
12530,Who appointed the governor under whom Richard Winn works ?,1,0
12531,Whose deputy is Neil Brown ?,0,1
12532,List the broadcast area of the TV stations which also serves in Agalga ?,1,0
12533,Which operating system provider of LG Optimus Vu is also the employer of Manu Cornet ?,0,0
12534,In which countries have models hanged themselves ?,1,0
12535,Marika Gombitov makes songs in which languages ?,1,0.06666666667
12536,What is the mascot of the handball teams in the Turkish Handball Super League ?,1,0
12537,Name the TV show distributed by Broadcast Syndication and is broadcasted by comedy central ?,1,0
12538,What band made The trial and One of these days song ?,0,0
12539,What is Bob Adams (American football) known for ?,1,1
12540,Which country's people work in the Birdman enterprises ?,1,0
12541,"List the sports associated with Mariveles, Bataan ?",0,0
12542,What company made facebook messenger and is the platform where Words of Gold can be played ?,0,0
12543,What is the common party of the Manthena Venkata Raju and  B. Shiva Rao ?,0,0
12544,Who is the spouse of Daniel Gibson ?,0,1
12545,Which country does league of Nguendula Filipe belongs to ?,1,0
12546,Which party does Iqbal Singh and B Shiva Rao currently belong to ?,0,0
12547,What sports are there at the universities affiliated to the National Capital Region Athletic Association ?,1,0
12548,What musician is often associated with Tiffany Villarreal and wrote Same Song ?,0,0
12549,Which races has the horse bred by Jacques Van't Hart participated in ?,1,0
12550,Who is owner of the soccer club which owns the Cobham Training Centre ?,1,0
12551,Which associate of Thomas bryan Martin is also the president of Carmichael ?,0,0
12552,What cities are nearer to Fuountain Lake Farm ?,1,1
12553,Who all have been a president of educational institutes in Paud ?,1,0
12554,Which governer of Winston Bryant is the president of Joseph Stiglitz ?,0,0
12555,In which city is the distributor of Jeevan Mrityu located ?,1,0
12556,What is the alma mater of the James Still which is also the alma mater of Tom Maniatis ?,0,0
12557,What is the layout of the automobiles designed by Olivier Boulay ?,1,0
12558,List the origin of the weapons which were used in the American Revolutionary War. ?,1,0
12559,In which race did Coneygree the racehorse and Fergie Sutherland the horse trainer participate ?,0,0
12560,To which educational institutes is Samuel Isham associated to ?,0,1
12561,Who originally wrote the manga which was later illustrated by Tamon Ohta ?,1,0
12562,What program is  presented by Brian Dunkleman and has artist as Simon Fuller ?,1,0
12563,What is the mascot of alma mater of John O Moseley ?,1,0.4
12564,Henry McDaniel's trained horses have won which awards ?,1,0
12565,Which broadcast area of Mauritius Broadcasting Corporation is also the nationality of Michael Medor ?,0,0
12566,What is the person known for who is the movie director of Sleepy-Time Squirrel ?,0,0
12567,"What shows used to air on the channel which was earlier known as ""The Comedy Central"" ?",0,0
12568,Who is the cover artist of Doctor Mirabilis (novel) ?,0,1
12569,Name the sport league of Hampton Roads Rhinos ?,1,1
12570,Name the university of Alexandre Tichonov ?,1,1
12571,Name the office of Richard Coke ?,1,1
12572,Which city's teams have been coached by Gary Kubaik ?,1,0
12573,Who gave the voice to the characters sculpted by Clamp ?,1,0
12574,"Which political party of kumta had affiliation with Indian general election, 2004 (Andhra Pradesh) ?",0,0
12575,Which composer of Motorpsycho Nitemare has also composed The time are A-Changing ?,0,0
12576,Who are the stars of the movies which are distributed by Artisan Entertainment ?,1,0
12577,Which nearest city of Jurgens Site is the death plce of Jimmie Heuga ?,0,0
12578,On which river are there things belonging to zambezi river authority ?,1,0
12579,What are the nearest city to the historic places whose one of the nearest city is Wisconsin ?,1,0
12580,To which political party does Virendra Kataria belongs ?,1,1
12581,Who is married to Tony Ramo ?,0,1
12582,Who wrote Heroman ?,1,1
12583,In which war did the units garrisoned at Turin fight ?,1,0.5555555556
12584,Whose work is in the Musee d'orsay ?,0,0
12585,Which president had lieutenants whose governor was Bill Clinton ?,0,0
12586,Which animator of the The Skeleton Dance is also the  cinematographer of the Mickey's Mellerdrammer ?,0,0
12587,Brian Dunkleman is the presenter of what TV show ?,1,1
12588,"List the television shows whose distributors are located at Burbank, California. ?",0,0
12589,What is the type of Naval Station Bremerton ?,1,1
12590,What are some movies whose distributors are led by Kevin Tsujihara ?,0,0
12591,Who is the President of United World College of Costa Rica ?,1,1
12592,In which movies directed by Orson Welles has Bernard Herrmann as music composer ?,1,0
12593,What is the religion of the person who founded the Emel magazine ?,0,0
12594,What is the alma mater of the author of Letter to a Christian Nation ?,1,0.4
12595,Which basketball team's president studied in the Brockport Golden Eagles ?,0,0
12596,Who is the developer of the software which serves the platform for King's Quest VI ?,0,0
12597,Which owner of the national Herald india is the leader of Kumta ?,0,0
12598,Name the saint whose major shrine is in Canada and was canonized by Pope Benedict XVI ?,1,0
12599,Where else did the graduates of the university of west indies study ?,1,0
12600,Which statesman is married to Dolley Madison ?,1,1
12601,Who penned Emma and Jane Austen in Manhatten ?,0,0
12602,Which city's mayor is married to Jean Marc Germain ?,0,0
12603,Which nationality of Newin Chidchob is also the nationality of Ajahn Sao Kantaslo ?,0,0
12604,What is the official residence of the Christopher Daz Figuero which is also the  state of the Cruce a Nado Internacional ?,0,0
12605,What are the track and field events of Jamiatu Muslim Mindanao ?,1,1
12606,Which fictional character's portrayer was edited by Roger Barton ?,0,0
12607,Who is the successor of McDonnell Douglas ?,0,1
12608,where did Boga originate ?,1,1
12609,what does the cahora bassa flow into ?,1,1
12610,What awards have been given to the anyone who raced in the Lawrence Realization Stakes ?,1,0
12611,Name the scientist whose academic advisor is Karl Ewald Hasse and supervisor is Georg Meissner ?,1,0
12612,Where is the residence of the governor of Bangkok ?,1,0
12613,Which party of Rishang Keishing is the leader at Manendragarh ?,0,0
12614,Who is the author of Karakuri Dji Ultimo ?,1,1
12615,Name the city whose province is Metropolitan City of Venice and has leader as Luigi Brugnaro ?,1,0
12616,Which universities are alma mater to Charles Plosser ?,1,1
12617,What is the associated band of the musical artist who is the producer of The Trumpet Kings Meet Joe Turner ?,0,0
12618,Which city's governing body is led by Bruce Harrell ?,0,0
12619,What is the genre of the Band whose home town is County Westmeath ?,1,0
12620,"In which city is the building, whose part is the Martin AN/FSG1 anti aircraft system ?",1,0
12621,Where was the successor of Hank Brown born ?,1,0.4
12622,Who authored the works published in the Jump Square Magazine ?,0,0
12623,Where does John A Danaher III work ?,1,1
12624,Where was MacKenzie Miller born ?,1,1
12625,Which genre of books does the writer of The Many Hands write ?,1,0
12626,Laozi has authored which books ?,1,1
12627,What are some common games played in PATTS college of aeronautics and Jamiatu muslim mindanao ?,0,0
12628,Companies headquartered in Geneva own which TV Shows ?,0,0
12629,Of what all has David Ian Salter been an editor of ?,0,1
12630,What is the place of death of the royalties one of whose parents was Adam Ludwik Czartoryski ?,1,0
12631,What actor starred in Splash and is married to Rita Wilson ?,0,0
12632,Name the movies distributed by Warner Bros. and directed by Ridley Scott ?,1,0
12633,What was the result of Operation Autumn Clouds ?,1,1
12634,Grey gppse and eristoff is produced by which company ?,0,0
12635,To which political party does the writer of In the Bazaars of Hyderabad belong ?,1,0
12636,Where did the 2015 MLS All-Star Game take place ?,1,1
12637,What is the mascot of military in Quezon city ?,1,0
12638,Who was the president at the time when the opponent of Benjamin Spock held office ?,1,0
12639,"Janaka Thissakuttiarachchi follows what religion, which once employed Atisa Srijnana too ?",0,0
12640,Name the college of Jon Curran ?,1,1
12641,"Comcast SportsNet is broadcasted in what area, which also has the Michigan Renaissance Festival ?",0,0
12642,"What state was Cyrus Mann born in, and has the famous Downriver ?",0,0
12643,List down all the associcated musical artist of the artist of In a Word or 2 ?,1,0.7
12644,Hugh Hefner is editor of which magazine ?,1,0
12645,Which awards have been given to the horse who sired Triplicate ?,1,0
12646,List books authored by Miguel de Cervantes and published by Francisco de Robles ?,1,0
12647,Who is the employer of Ralph flanders ?,1,1
12648,What sports are played by school which owns Fr. Agnel Stadium ?,0,0
12649,What is the city whose mayor is Anne Hidalgo ?,1,1
12650,Which nation's engineers have graduated in Poland ?,1,0
12651,List the races of Fergie Sutherland ?,1,1
12652,"In all the places with a stagecoach, where is a Peetz Table Wind Energy Center located too ?",0,0
12653,Which things are Breann McGregor known for ?,1,1
12654,Who is the Pole driver of 1992 Canadian Grand Prix ?,1,1
12655,Sentinel High School  team is known as ?,1,1
12656,Name the movies writtten by the group Monty Python ?,1,1
12657,What are some shareholders of the bridge maintained by the Massachusetts department of transportation ?,1,0
12658,Which creator of Theme Time Radio Hour has also given the  musical score of the The Times They Are a-Changin' (musical) ?,0,0
12659,"Alexander Magleby, a rugby player is alma mater to which university ?",1,1
12660,In which state does the valley bordering the Modoc plateau lie ?,1,0
12661,What did the people buried in Toronto die of ?,1,0
12662,List the major shrines of the saints whose one of the shrine is St. Takla Haymanot's Church ?,1,0
12663,What is the denomination of S. H. Kapadia ?,1,1
12664,Which training center of William Anthony has also alumni named Philip W Pillsbury ?,0,0
12665,Which TV show's executive producer is Douglas Netter and composed by Stewart Copeland ?,1,0
12666,Name the television show whose network is TNT (TV channel) and Prime Time Entertainment Network ?,1,0
12667,Who is the developer of Montecito Inn ?,1,1
12668,Saores de costa built a bridge over which river ?,1,0
12669,Of how many battles is Chickasaw Campaign of 1736 consisted ?,1,1
12670,Titus software publishes which genre of games ?,1,0
12671,List the mascot of the universities which are a part of  National Collegiate Athletic Association. ?,1,0
12672,What is that river whose source gets water from the Shannon cave ?,0,0
12673,Which university has chancellor as Nicholas S. Zeppos ?,1,1
12674,List some people who were opponents of someone who was died by hanging ?,1,0
12675,Who is the office holder whose deputy was Andrew Peacock and predecessor was Alexander Downer ?,1,0
12676,Which baseball team is owned by Robert Nutting ?,1,1
12677,"Where are the philosophers from, whose main work is on the matter of feminism in Canada ?",1,0
12678,Who is the President of the United World College of Costa Rica and United World Colleges ?,0,0
12679,Which movie produced by Michael Deeley was distributed by Warner Bros ?,1,0
12680,"What team were the people drafted to, which are in the National Hockey League ?",0,0
12681,Which source of Water resources management in El Salvador is also the nation of the Sierra del Merendn ?,0,0
12682,In which areas can we find the networks owned by the govt of Mauritius ?,1,0
12683,What are the movies whose director's daughter is Luke Scott ?,0,0
12684,What is the television show which has cast member as Jason Carter and network is TNT (TV channel) ?,1,0
12685,Under which president was timothy l. woodruff a lieutenant ?,0,1
12686,Which first driver of  European Grand Prix 1993 is also finished first in 1985 Portuguese Grand Prix ?,0,0
12687,What is the nationality of Aishath Saffa ?,1,1
12688,Where did the fashion designer study who died at the Stony Brook University Hospital ?,1,0
12689,Give me some shows related to the ones created by Russell Davies ?,0.5454545455,0
12690,Name the television show whose company is HBO and Playtone ?,1,0
12691,Name the mascot of Austin College ?,1,1
12692,What is the birth city of trainer of Leallah ?,1,0.1764705882
12693,Name the companies which are in cities under Denzil Minnan Wong ?,0,0
12694,Where is the successor of john waldo from ?,0,0
12695,Which school did Robbie Diack attend ?,1,1
12696,List everything in which saxophone players have been casted. ?,0,0.7083333333
12697,Who is the builder of Atamurat-Kerkichi Bridge ?,1,1
12698,"Where did the president study, who's the president of Besiktas JK ?",1,0
12699,Where was the person born whose successor was Le Hong Phong ?,1,0.5
12700,Under which US president was a politician in opposition of John G Schmitz ?,1,0
12701,Whcih creator of Theme Time Radio Hour also created subsequent work of Moondoc Matinee ?,0,0
12702,What are some islands in the bahamas ?,1,0.25
12703,Who is the designer of Saleen S5S Raptor ?,1,1
12704,Name the office holder with predecessor as Mark Latham and partner Tim Mathieson ?,1,0
12705,List the producer of the television shows distributed by FremantleMedia. ?,1,0
12706,Where does Manu cornet work ?,1,1
12707,"List some teams for which someone who has played as a defender, now plays ?",1,0
12708,In which place is the company which is known for Barbara bestor located ?,0,0
12709,What is the resting place of the person who is the successor of James W. Hyatt ?,0.25,0
12710,Who was the architect of the stadium currently run by Brandenton ?,0,0
12711,What is the academic journal whose editor is Stephen Law ?,1,1
12712,What sports can be played at universities in Metro Manila ?,0,0
12713,Which US state gave  us Brian Deegan and Harold Lyold ?,0,0
12714,Where are jockeys in Dubai World Cup from ?,1,0
12715,From which country is Lawrence Okoye's nationality ?,1,1
12716,What is the base currency of Benelux ?,1,1
12717,List down the common sports played by PATTS College of Aeronautics and lytechnic University of the Philippines Taguig ?,0,0
12718,Who have become famous by movies produced by Laurence Mark ?,0,0
12719,Which religion does the leader of Church and Wellesley follow ?,1,0
12720,where are renaissance centers located ?,1,1
12721,What are the broadcast areas of Mauritius Broadcasting Corporation ?,1,1
12722,which president was served by Joseph Stiglitz ?,1,1
12723,Terminal Station at Chattanooga is made by architects from which University ?,1,0
12724,What is the predecessor of BMW M40 ?,1,1
12725,What is the former team of the football player who is the coach of 2006 Oakland Raiders season ?,0,0
12726,List the leaders of all the cities through which the Ganga river flows ?,0,0
12727,Who is the partner of Rob Patterson ?,0,1
12728,Which companies published Super Mario Adventures ?,1,1
12729,List the debut team of the baseball player who born in Houston. ?,1,0
12730,Which education center Sidney Catlin Partrodge attended which was also the alma mater of Lisa Brummel ?,0,0
12731,What are some organizations in Auckland created to do ?,1,0
12732,"Who is the producer of album, which has the song Eclipse ?",0,0
12733,List the producers who produced movies starring Michael Jackson. ?,0,0
12734,What is the city  of the 2015 MLS All-Star Game and birthplace of the The Okee Dokee Brothers ?,0,0
12735,Name the TV show whose producer is Stephen E. Ambrose and company is HBO ?,1,0
12736,List the school of Bobby Skinstad ?,1,1
12737,Who authored the work illustrated by Hiroyuki Takei ?,1,0
12738,List the saints venerated in Islam having major shrine as Tomb of Joshua ?,1,0
12739,Which designer of RENFE also owns Renaissance Center ?,0,0
12740,Who have rented the stadium operated by Maple Leaf S&E ?,1,0
12741,Who composed songs in the Mr Tambourine Man album ?,1,0
12742,What is the ethnicity of Linda Hogan ?,1,1
12743,What are the veneration of the one for which there's a major shrine in Hebron ?,1,0.5
12744,What is the source country of Water resources managemnt in EL Salvador is also the land of Jos MAra Orellana ?,0,0
12745,What are the movies produced by Michael Deeley ?,1,1
12746,Which company ownes stock in Dagenham turbines and Ford Motor credit ?,0,0
12747,Who are the writers of South Park: The Stick of Truth ?,1,1
12748,Name the television show developed by J. Michael Straczynski and distributed by Warner Bros. Television ?,1,0
12749,Who directed the albums recorded in Anaheim ?,0,0
12750,List few Swedish language movies ?,1,1
12751,What is the home town of the band which is the artist of Your Ice Cream's Dirty ?,0,0
12752,Name the members of European Go Federation ?,1,1
12753,What Orson Welles directed movie has  photography director as Gregg Toland ?,1,0
12754,List the driver of SA MArino Grand Prix is also the Pole driver of Canadian Grand Proix ?,0,0
12755,What is the local authority of the Buckhurst Hill County High School is also the birth palce of Sarah hampion ?,0,0
12756,In which state is Dorchester Bay (Boston Harbor) ?,0,1
12757,Which religion followers are the members of Janata Dal ?,1,0
12758,Isaac Hayes has acted in which movies ?,0,0
12759,Name all those buried in a place governed by a city council. ?,0,0
12760,Whose wife is a presenter at WWE ?,0,0
12761,What is the common nationality of Viveka Babajee anad Ronny Vencatachellum ?,0,0
12762,What is the city nearest to the historic place whose architect is Joseph Dion ?,1,0
12763,Where do the stockholders of Pathaninaikos F.C. live ?,1,0
12764,What is the common ideology followed by Katyayana and Palang Dharma Party ?,0,0
12765,Where can I find some buildings of modern architecture ?,0,0
12766,list the founders of Bream Bay ?,1,1
12767,What do the relatives of James Hartness do ?,1,0.4
12768,What is the mascot of Galatasaray Handball Team ?,1,1
12769,Who has written works found in the Gangan comics ?,0,0
12770,What is the currency of Republic of Montenegro (1992-2006) ?,1,1
12771,List the people who influenced the comedian who acted in Good Hair ?,0,0
12772,Where did the wrestler trained by Ring of Honour get billed ?,1,0
12773,Name the commanders of military conflicts where Roundhead was one of the commander ?,1,0
12774,Bantam Spectra is the publisher of which series ?,1,0
12775,What is the predecessor of the car engine which was succeeded by  BMW M43 ?,1,0
12776,List the things for which the relatives of Mrunalini Kunte are known ?,1,0
12777,Name a person who works in Open Society Foundation and has wife named Susan Weber Soros ?,1,0
12778,List the scientists whose doctoral advisor is Ernest Rutherford and are known for Manhattan Project ?,1,0
12779,Directors of which movies are buried in Ronda ?,0,0
12780,Who is married to Susan Weber Soros ?,0,1
12781,Who has fought in the conflicts around the Mississippi river ?,1,0
12782,Mouse Morris' horses have raced in which races ?,1,0
12783,What company made the front row and distributed big top ballet ?,0,0
12784,What is the genre for the developer of Interplay Entertainment ?,1,0
12785,What is the official residence of Sarah Kazemy ?,1,1
12786,What are some rivers in Zambia which have a dam on them ?,1,0
12787,Who are the opponents of graduates of the Middle Temple ?,1,0
12788,Who was the animator of both Tommy Tucker's Tooth and Skeleton Dance ?,0,0
12789,What religion are the characters of Absolutely Fabulous from ?,1,0
12790,Name all the soccer players who played in a under 18 club for La Liga ?,0,0
12791,Who is the animator of Tommy Tucker's Tooth ?,1,1
12792,"List few schools situated in Reading, Berkshire ?",0,0
12793,List the honorary title given to the spouse of Lillian Disney ?,1,0.4
12794,Stan Van Gundy serves as a head coach and president for which basketball team ?,0,1
12795,Who is the owner of  Chelsea F.C. ?,1,1
12796,Which associate musical artist of Carolyn Dennis is also the composer of Motorpsycho Nitemare ?,0,0
12797,What are some important works of US citizens ?,1,0.635451505
12798,Which country's engineered have studied at Aero Klub in Wroclaw ?,1,0
12799,What is pitro Gruszka hometown ?,1,1
12800,Trainees at the national film school of Lodz have received what awards ?,1,0.5
12801,List the governers of Jimmie Lou Fisher ?,1,1
12802,Which employer of Manu Cornet has alsoe written Google.by ?,0,0
12803,List the sports of PATTS College of Aeronautics which are of interest of Jon Speelman ?,0,0
12804,Name the movies directed by Stanley Kubrick and edited by Anthony Harvey ?,1,0
12805,Who developed the software which is used as operating system of Magic Trackpad ?,0,0
12806,in which movies have momoki kochi acted ?,0,1
12807,In which countries can i find broadcasted TV in southeast asia ?,1,0
12808,Where did Doug Walgren and Lee Si Chen study ?,0,0
12809,Which owner of Chelsea F.C also owns Evraz ?,0,0
12810,Who is the common distributer of Bombay Sapphire and Rev ?,0,0
12811,List the ethnicity of Riley Reid ?,1,1
12812,List the work  edited by  Mark Stevens and directed by Joel Schumacher ?,1,0
12813,List the popular works of the author of Luther: The Calling ?,1,0
12814,List all the faiths that British Columbian politicians follow ?,0,0
12815,List the television shows whose network's owning company is Turner Broadcasting System ?,0,0
12816,What country provides a citizenship too Newin Chidchob and Seni Pramoj ?,0,0
12817,What are some cars similar to luxury cars ?,0,0
12818,Who is the employer of Michael M. Sears ?,1,1
12819,Who is the stockholder of the road tunnels operated by the Massachusetts Department of Transportation ?,1,0
12820,Which producer of  the Eristoff is also the  distributor of  Bombay Sapphire ?,0,0
12821,List bacteria whose order (taxonomy) is Bacillales and domain is Bacteria ?,1,0
12822,Name the broadcast area of ITV (Thailand) ?,1,1
12823,Philadelphia City Council is the governing body of which city ?,0,1
12824,What are the television shows whose Composer is Stewart Copeland ?,1,0
12825,For what is Abhijit Kunte known ?,1,1
12826,Who owns the bank where Fabio Mercurio works ?,0,0
12827,What are the things built by Eristoff ?,1,1
12828,"Which things have been located, where governance is Houston City Council ?",0,0
12829,Where is the south shore plaza located ?,1,1
12830,What is written in a programming language developed by GNOME Project ?,0,0.8235294118
12831,Who is the successor of Quest Software ?,1,1
12832,Which scientist's academic advisor is Georg Meissner and is known for invention of Anthrax ?,1,0
12833,Who is the developer of the software which distributes Batman: Arkham City Lockdown ?,0,0
12834,What is the workplace of Christopher S. Stewart ?,1,1
12835,Where was david Scherman trained ?,1,1
12836,What is the birthplace of Ludovic Boi which is also the residence of Fernando Augustin ?,0,0
12837,To which uni. did  sidney c patridge and cyril hume both once went ?,0,0
12838,Who is the manager of the club whose homeground is the riverside stadium ?,0,0
12839,What are the american football players whose former team's coach is Jason Maas ?,0,0
12840,Name the appointer of William Clark ?,1,1
12841,Name the team of Michael springer ?,1,0
12842,Who was the president at the time when both Carl Stokes and Joseph Stiglitz held a position in US political framework ?,0,0
12843,What is the governing body of Fort Monroe ?,1,1
12844,Who wrote the singles on the Main Course ?,1,0
12845,Name the person who died in Fair Lane ?,1,1
12846,Where does the publisher of Kathimerini live ?,1,0
12847,Name the actor of Soylent Green to which Lydia Clarke is married ?,0,0
12848,Name the artist who made Dream Dancing and is often associated with Joe Pass ?,0,0
12849,What is the relegious affiliations of Katyayana ?,1,1
12850,"What religion do the politicians follow, who graduated from the Yokkohama Nationaal University ?",1,0
12851,What was developed by someone working in Cockroach Labs ?,0,0.2
12852,Name the islands that belong to the archipelago whose largest city is Papeete ?,0,0
12853,What are some books whose cover illustration is designed by Marshall Arisman ?,1,1
12854,Name the people who were in a youth club managed by Luis Enrique ?,0,0
12855,Where did the beverages sold by Refriango originate ?,1,0
12856,What is the region served by the governor of Stephen L.R. McNichols ?,1,0
12857,Name the television show whose creator is Simon Fuller and presented by Ryan Seacrest ?,1,0
12858,Purnima Banerjee and Rishang Keishing are politicians of what party ?,0,0
12859,Name the organization which developed iPhone OS and the XNU ?,0,0
12860,What are the books written by authors who died in Madrid ?,0,0
12861,Where can one find some quick bread in the world ?,1,0.375
12862,List the series of the books whose author is K. W. Jeter. ?,1,0
12863,What awards have been given to race horses bred by Bert Michell ?,1,0
12864,Of which countries  does Viveka Babajee have citizenship ?,1,1
12865,Which university attended by Donn Barber and education institute of Jack McGregor ?,0,0
12866,Who are in the liang chow club ?,0,1
12867,Who holds shares in something famous for the Seven Spring Mountain Resort ?,0,0
12868,Who all were involved in the wars fought by the commander Blue Jacket ?,1,0
12869,Which governer of Winston bryant is also the president of Carl Stokes ?,0,0
12870,"Which military unit garrison is Arlington County, Virginia and The Pentagon ?",0,0
12871,Name some books by Spanish speaking authors. ?,0,0
12872,In which states are there bridges over the Pequea Creek ?,1,0
12873,What is the alma mater of the scientist  whose PhD advisor is Jean-Claude Latombe ?,1,0
12874,Which magazine's editor's official residence is Playboy Mansion ?,0,0
12875,What are the television shows telecasted on the network which has headquarters at Atlanta ?,0,0
12876,Which military unit's  garrison is Pentagon and command structure is United States Department of Defense ?,1,0
12877,Where was William anthony trained ?,1,1
12878,What continent of the world has Baja California peninsula and also has WEPG in one of it's cities ?,0,0
12879,What is the alma mater of K. Terry Dornbush ?,0,1
12880,What is the birthplace of Adugna Deyas and the place where Fiq is located ?,0,0
12881,Which distributer of Bombay Sapphire also makes Grewy goose ?,0,0
12882,What is the deathplace of the Anatoly Kharlampiyev which is also the death place of  Lyudmila Buldakova ?,0,0
12883,What is the political party of the person succeeded by A.K. Singh ?,1,0
12884,What are the professions of Frederick Frelinghuysen (general) ?,1,1
12885,What tv show is created by Brian Graden ?,1,0
12886,What is the common palce of study for jack McGregor and Philip W. Pillsbury ?,0,0
12887,"Where did the wrestler die who was billed in Norman, Oklahoma ?",0,0
12888,Where did the relatives of David Hume study ?,1,0
12889,Martin AN/GSG-5 is a part of the building in which city ?,1,0
12890,Which non fictional subject of Thud is the athletics of PATTS College of Aeronautics ?,0,0
12891,Which director of On deadly Ground also released Mojo Priest ?,0,0
12892,In which races does Coneygree compete ?,1,1
12893,Who was the designer of john madden Football '92 ?,1,1
12894,Name the tenants of MAsterCard center wich is also the draft team of Antoine Bibeau ?,0,0
12895,In which state is the alma mater of Ben Ysursa located ?,1,0
12896,Which artist married to Lee Krasner ?,1,1
12897,Which country of Montaas Mayas Chiquibul is the birth place of Jos Bernardo Escobar ?,0,0
12898,Whose youth clubs used to participate in Argentine Primera Division ?,0,0
12899,Who appointed both John Drayton and William Clark to their respective offices ?,0,0
12900,List everything written in languages developed by EXperimental Computing Facility ?,0,0
12901,Who debuted their career in a team coached by Chip Kelly ?,0,0
12902,Which predecessor of the PlayStation 4 is also the developer of Oddworld: Munch's Oddysee ?,0,0
12903,Name few movies directed by Tim Burton ?,1,0
12904,Who has fought in wars under commander Arthur St Clair ?,1,0.6363636364
12905,Who is the owner of the bank which owns Bloomberg Radio ?,0,0
12906,To which political party does the successor of Radhabinod Koijam belong ?,1,0
12907,Which video game composed by Hirokazu Tanaka can be played on virtual Console ?,1,0
12908,"Who is the architect of Red House, London ?",0,0
12909,Which relative of George Madison is the appointer of John Drayton ?,0,0
12910,Who is the owner of Bloomberg L.P. ?,1,1
12911,What is the home stadium of the soccer club seasons whose chairman is Merritt Paulson ?,1,0
12912,What is the government type of Kumta ?,1,1
12913,Name the driver who was at pole in 1997 Canadian Grand Prix and also 1994 Spanish Grand Prix ?,0,0
12914,List the people casted in Betsy's Wedding and 16 candles ?,0,0
12915,What currencies are used in the country whose capital is Podgorica ?,1,0.4
12916,Georg Meissner was doctoral supervisor of which scientist ?,1,1
12917,Which companies were behind the renovation of McKechnie Field ?,1,1
12918,Name the rivers in the hudson highlands state parts ?,1,1
12919,Why did Letita McTavish Hargrave and Sextus Barbour die ?,0,0
12920,What are some tv shows created by Simon Fuller ?,1,1
12921,Where was the engineer born who manufactured EP R.E.P. 1 ?,1,0
12922,Who made the engine whose predecessor is the SHO V6 ?,1,0
12923,Whose children are married to Fredric Joliot-Curie ?,0,0
12924,What is the base currency of the Benelux and is also used as money in Kerguelen Islands ?,0,0
12925,Which appointer of the Joseph Clay (Georgia) is also the  President of the William Carmichael (diplomat) ?,0,0
12926,What is the mascot of Celal Bayar University ?,1,1
12927,List all the mmebers of  Mekong River Commission ?,1,1
12928,What is the location country of the bank whose successor is Mauritius Bank ?,1,0
12929,which astronaut's mission was Apollo 11 ?,0,0.04347826087
12930,List the bacterias whose division is Firmicutes and domain is bacteria ?,1,0
12931,Name the basketball player who played for Phoenix Suns and Los Angeles Clippers was his draft team ?,1,0
12932,What is the birth place of the successor of Ella T. Grasso ?,0,0
12933,What is the television show whose executive producer is Steven Peterman ?,1,0
12934,"What region was Gloria Schaffer born in, which also contains Newington ?",0,0
12935,Who is married to Gerard Piqu ?,0,1
12936,Which artist was taught by Jos Ruiz y Blasco ?,1,0.5
12937,Name the TV shows with network as NBC and company as Paramount Television ?,1,0
12938,Who has composed songs produced by Terry Melcher ?,1,0
12939,List down the cinematographers of Mickey's Mellerdrammer ?,1,1
12940,Which country's people have graduated from Ghana School of Law ?,1,0
12941,Where is  Dofinivka Estuary  located ?,0,1
12942,Where was the deadbody discovered of one of the alumni of General Educational Development ?,1,0.5
12943,Give me a list of computers whose CPU is in the US. ?,0,0
