,Questions,LableUri,LabelName,Label WordCount,Explicit,disambiguationClass,CLSNLIOD
2330,How many companies have built concrete bridges,0,0,0,0,0.0,0.0
2331,How many producers have casted Michael Jackson,0,0,0,0,0.0,0.0
2333,Where was Juno I launched from,0,0,0,0,0.0,0.0
2334,What company is the one which wrote the google web toolkit and PlayN,0,0,0,0,0.0,0.0
2335,How many TV shows have executive producer as Steven Moffat,http://dbpedia.org/ontology/TelevisionShow,shows,1,0,0.0,0.0
2336,What were the awards won by the founder of Walt Disney Records,0,0,0,0,0.0,0.0
2337,"Which river goes through cohoes, NY",0,0,0,0,0.0,0.0
2338,Is the Columbia University chaired by William Campbell,0,0,0,0,0.0,0.0
2339,which movies have been published by Cinema International Corporation,0,0,0,0,0.0,0.0
2340,Where the children of Ashot Grashi employed at,0,0,0,0,0.0,0.0
2341,In what wars was Steve Buyer involved,0,0,0,0,0.0,0.0
2342,Was Michael Schumacher the Pole driver of 1994 Spanish Grand Prix,0,0,0,0,0.0,0.0
2343,"What is the style of architecture of Shaheed Minar, Kolkata",0,0,0,0,0.0,0.0
2345,Is San Salvador Island a part of the Bahamas,0,0,0,0,0.0,0.0
2346,Is Michelle D. Johnson the superintendent of United States Air Force Academy,0,0,0,0,0.0,0.0
2347,Did Stanlee write the Tales of Suspense,0,0,0,0,0.0,0.0
2350,"to which university did both, the Stanford Cardinal and Gerald Reaven go",0,0,0,0,0.0,0.0
2352,Who were the first drivers in the grand prix which took place at Autodromo Enzo e Dino Ferrari,0,0,0,0,0.0,0.0
2354,How many books are written by the author who is famous for Novelas Ejemplares,0,0,0,0,0.0,0.0
2355,To which city does Northeast Library belong,0,0,0,0,0.0,0.0
2356,What beverages originate in Leuven,http://dbpedia.org/ontology/Beverage,beverage,1,1,0.0,0.0
2357,List the common sports between Fr. Agnel Multipurpose School  and Jamiatu Muslim Mindanao,0,0,0,0,0.0,0.0
2358,Which football managers managed Middlesbrough F.C.,0,0,0,0,0.0,0.0
2359,Who coached the Marquette golden eagles men team in 09 to 10 and then again in 13 to 14,0,0,0,0,0.0,0.0
2360,What developed EMMS,0,0,0,0,0.0,0.0
2361,Which city is the route start of the Moscow-Kazan high-speed railway and birth place of the Ilya Savelev,0,0,0,0,0.0,0.0
2362,Count the number of sports played by university which also plays Taekwondo,0,0,0,0,0.0,0.0
2363,Is Grand Bahama lie in the achipelago of the bahamas,0,0,0,0,0.0,0.0
2365,How many bands are signed up with Kobalt Label Services,http://dbpedia.org/ontology/Band,band,1,1,0.0,0.0
2366,From how many countries did the aeroplanes designed by Alexander Lippisch originate,0,0,0,0,0.0,0.0
2367,How many people are famous for the Gibson Les Paul,0,0,0,0,0.0,0.0
2369,In how many places did the Schutzstaffels die,0,0,0,0,0.0,0.0
2370,What faith do hang chuon naron and Kron Ngoy follow,0,0,0,0,0.0,0.0
2371,How many game series exist for iOS,0,0,0,0,0.0,0.0
2373,What is operated by FedExField,0,0,0,0,0.0,0.0
2374,How many other race are there of the adult (pornographic) actors whose ethnicity is Cherokee,0,0,0,0,0.0,0.0
2375,Who is the producer of the single which was the subsequent work of He's a Liar,0,0,0,0,0.0,0.0
2376,"What series is Mazes of Time from, and is produced by BBC multimedia",0,0,0,0,0.0,0.0
2377,WHo gave the lyrcis of Doonesbury,0,0,0,0,0.0,0.0
2378,Who are the parents of  Charles Phelps Taft II and Robert A. Taft,0,0,0,0,0.0,0.0
2379,Giorgos Kaminis is the mayor of what,0,0,0,0,0.0,0.0
2380,Name the incumbent of Linda Jenness,0,0,0,0,0.0,0.0
2381,Which assembly of the Plymouth Savoy is the route end of the NorthSouth Transport Corridor,0,0,0,0,0.0,0.0
2383,What are the things whose leader was a monarch of Willem-Alexander of the Netherlands,0,0,0,0,0.0,0.0
2384,Who owns Chelsea F.C.,0,0,0,0,0.0,0.0
2385,During the reigns of which monarchs was the name to the  Israelite kingdom as United Monarch,0,0,0,0,0.0,0.0
2388,list the  software which works on both the OS  - Microsoft Windows and Mac OS,0,0,0,0,0.0,0.0
2390,"List the affiliation of Indian general election, 2004 (Andhra Pradesh)",0,0,0,0,0.0,0.0
2391,Which idelogy of the Palang Dharma Party is also the  faith of Miao people,0,0,0,0,0.0,0.0
2392,Where did the members of judge advocate general corps study,0,0,0,0,0.0,0.0
2393,In how many different places are Brown haired models living,0,0,0,0,0.0,0.0
2394,Solon Spencer Beman has architected in how many cities,0,0,0,0,0.0,0.0
2396,How many things are produced by companies located in Tehran,0,0,0,0,0.0,0.0
2399,Name the party of Indira Gandhi,0,0,0,0,0.0,0.0
2400,What are the regions in which the distributor of Secrets and Lies serves,0,0,0,0,0.0,0.0
2401,Who owns the websites for which Jimmy wales writes,0,0,0,0,0.0,0.0
2402,How many other school are there of the rugby players whose school is Michaelhouse,0,0,0,0,0.0,0.0
2403,How many people have been the first one to scale a peak in the Yosemite Park,0,0,0,0,0.0,0.0
2404,How many buildings are located in Toronto,0,0,0,0,0.0,0.0
2407,What is the scientist whose doctoral students are Erich Bagge and erban ieica,0,0,0,0,0.0,0.0
2408,How many have family as Ape and order (taxonomy) is Primate,0,0,0,0,0.0,0.0
2409,Count the total awards won by the writer who has won Goethe Prize,0,0,0,0,0.0,0.0
2410,Games on amiga are typically of what kind,0,0,0,0,0.0,0.0
2411,Muhammad Yunus has won how many awards,0,0,0,0,0.0,0.0
2412,What are some languages in the italic family of languages,0,0,0,0,0.0,0.0
2413,How many people hold important positions alongwith Donna Shalala,0,0,0,0,0.0,0.0
2414,Which currency can I use both in Kerguelen islands and French southern and antarctic lands,0,0,0,0,0.0,0.0
2415,Who is the father of Edith Vonnegut and is also a writer,0,0,0,0,0.0,0.0
2417,Is Brazilian jiu-jitsu the trainer of Nick Diaz,0,0,0,0,0.0,0.0
2418,What is the total number of other combatant of the military conflicts whose combatant is Choctaw,0,0,0,0,0.0,0.0
2419,What movies have been produced by the production house owned by Larry J. Franco,0,0,0,0,0.0,0.0
2420,Count all those who previously played for a team which ownes Varsity Stadium,0,0,0,0,0.0,0.0
2421,Is NY Rangers a prospective team for Robin Kovacs,0,0,0,0,0.0,0.0
2422,Which home town of PAvel Moroz is the death location of the Yakov Estrin,0,0,0,0,0.0,0.0
2424,"What is the hometown of Nader Guirat, where Josef Johansson was born too",0,0,0,0,0.0,0.0
2425,What is the common genere of Abhijit Kunte and Kasparov,0,0,0,0,0.0,0.0
2426,What are the type of Greenup County High School,0,0,0,0,0.0,0.0
2427,Which labels signs up progressive rock bands,http://dbpedia.org/ontology/MusicalArtist,bands,1,0,0.0,0.0
2429,Which shareholder of Dagenham wind turbines is also the parent company of the Ford Falcon Cobra,0,0,0,0,0.0,0.0
2433,Who started at the pole position in both 1997 canadian grand prix and the 94 spanish one,0,0,0,0,0.0,0.0
2434,Who appointed the governor under whom Richard Winn served,0,0,0,0,0.0,0.0
2435,Which tenants of the Master Card center is also th draft team of Sam Carrrick,0,0,0,0,0.0,0.0
2436,Who produced the TV shows for Fremantle Media,http://dbpedia.org/ontology/TelevisionShow,TV shows,2,0,0.0,0.0
2437,What is the nationality of Newin Chidchob,0,0,0,0,0.0,0.0
2438,Who appointed the governor under which Robert Witherspoon worked,0,0,0,0,0.0,0.0
2439,"List the base currency of the country whose anthem is Oj, svijetla majska zoro.",0,0,0,0,0.0,0.0
2441,What is the city whose mayor is Giorgos Kaminis,http://dbpedia.org/ontology/AdministrativeRegion,city,1,0,0.0,0.0
2442,What woman acted in the mating habits of earthbound humans and is often associated with Mams taylor,0,0,0,0,0.0,0.0
2443,Which royal person married the successor of Darius I,http://dbpedia.org/ontology/Royalty,royal person,2,0,0.0,0.0
2444,What is the district of Fort Heath radar station,0,0,0,0,0.0,0.0
2447,Where was the narrator of Spain on the Road Again born,0,0,0,0,0.0,0.0
2449,Where does the successor of Thongsuk Samdaengpan reside,0,0,0,0,0.0,0.0
2450,Name the sports played by PATTS College of Aeronautics,0,0,0,0,0.0,0.0
2451,In which teams have league members of the Czech Extraliga played previously,0,0,0,0,0.0,0.0
2453,Which executive producer of Into the Dalek also produced Wizards vs Aliens,0,0,0,0,0.0,0.0
2454,Who appointed the successor of Charles Pinckney,0,0,0,0,0.0,0.0
2456,Where did Goran Cengic die,0,0,0,0,0.0,0.0
2459,Which hometown of pavel Moroz is also the palace of birthplace of Helena of Moscow,0,0,0,0,0.0,0.0
2460,Which Fox  show is presented by Ryan Seacrest,0,0,0,0,0.0,0.0
2461,What is the alma mater of the actors of The God Who Wasn't There,0,0,0,0,0.0,0.0
2462,What sporting goods companies are located in Herzogenaurach,0,0,0,0,0.0,0.0
2463,What genre of games are made by Blizzard Entertainment studios,0,0,0,0,0.0,0.0
2464,Which predecessor of Alexander Downer was deputy to Neil Brown,0,0,0,0,0.0,0.0
2465,Which sports are played in the alma mater of Amitava Datta,0,0,0,0,0.0,0.0
2466,Under which archipelago does Canary Islands fall,0,0,0,0,0.0,0.0
2467,What is the craft of the Ralph Flanders which is also the profession of  Claiborne Pell,0,0,0,0,0.0,0.0
2468,Where do the CNN employees typically graduate from,0,0,0,0,0.0,0.0
2469,What is the affiliation of tani University,0,0,0,0,0.0,0.0
2471,What race of Linda Hogan is the state of origin of the Holmes Colbert,0,0,0,0,0.0,0.0
2472,What is the name of the artist which worked on the subsequent work of Ella Loves Cole,0,0,0,0,0.0,0.0
2474,What is the place of birth of the stars of Auto Shankar,0,0,0,0,0.0,0.0
2476,What is the common race of the Martin Molony and race of the Coneygree,0,0,0,0,0.0,0.0
2478,Give me some series related to the one which had Yasmin Paige in them.,0,0,0,0,0.0,0.0
2479,Who is the artist of Sings Kristofferson and also performed Milk Cow Blues atleast once,0,0,0,0,0.0,0.0
2484,Which TV shows distributor is Broadcast syndication and developed by Brian Graden,http://dbpedia.org/ontology/TelevisionShow,shows,1,0,0.0,0.0
2485,Which university was attended by both Richard H Immerman and Franklin W Olin,0,0,0,0,0.0,0.0
2486,Name someone known for a project involved in the Occupation of Japan,0,0,0,0,0.0,0.0
2487,What is the awards given to the horse whose grandson is the famous Counterpoint,0,0,0,0,0.0,0.0
2488,what kind of games can I find for PC 9800,0,0,0,0,0.0,0.0
2489,List the director of The Adventures of mimi,0,0,0,0,0.0,0.0
2491,List the home stadiums of the teams in the Russian Premier League,0,0,0,0,0.0,0.0
2493,Which astronauts went on the Gemini 8 mission,0,0,0,0,0.0,0.0
2497,"Where do the people, famous for the Panathinaikos FC reside",0,0,0,0,0.0,0.0
2498,What is the death place of the Elbieta Czartoryska which is also place of birth of the Charles Journet,0,0,0,0,0.0,0.0
2500,what region is governed by Mario Olivero,0,0,0,0,0.0,0.0
2501,What is the Team Name  of St. Viator High School,0,0,0,0,0.0,0.0
2502,Name the members of youth clubs which have Camp Nou as their homeground.,0,0,0,0,0.0,0.0
2503,Who gives the license of WXXV-DT2,0,0,0,0,0.0,0.0
2505,"Whichi  burial place of the Henri, Duke of Rohan is also the birth place of Michel Frutschi",0,0,0,0,0.0,0.0
2506,Who is the former partner of the pupil of Dalilah Sappenfield,0,0,0,0,0.0,0.0
2508,What company developed Mac OS 9 and also brought Tiny Tower to the market,0,0,0,0,0.0,0.0
2509,Which currency is primarily used by the company which is the distributing label of VDE-Gallo Records,0,0,0,0,0.0,0.0
2510,Which content license of the MSX BASIC is also the profession of the Laura K. Ipsen,0,0,0,0,0.0,0.0
2511,What is the POD of the successor of Pmare I,0,0,0,0,0.0,0.0
2512,Which college of Luke List (golfer) is the alma mater of K. Terry Dornbush,0,0,0,0,0.0,0.0
2513,"Which parties have their members live in the PM House, Colombo",0,0,0,0,0.0,0.0
2514,Which president was served by someone whose lieutenant is Lewis Stuyvesant Chanler,0,0,0,0,0.0,0.0
2517,Where is Oskar Blues located,0,0,0,0,0.0,0.0
2518,What are the outflow of the lakes which also has one of the outflow as Congo River,0,0,0,0,0.0,0.0
2519,List the science fiction shows broadcasted on BBC HD,0,0,0,0,0.0,0.0
2521,In which sitcom did Jeff Conaway acted and had TNT as its network,0,0,0,0,0.0,0.0
2522,Who are the people which ITV(TV network) has employed,0,0,0,0,0.0,0.0
2523,Who is the coach of England national under-21 football team,0,0,0,0,0.0,0.0
2529,"What city in the US was Alfred Phillips born in, and is the resting place of William Smith",0,0,0,0,0.0,0.0
2531,Whose deputy is Neil Brown,0,0,0,0,0.0,0.0
2532,List the broadcast area of the TV stations which also serves in Agalga,0,0,0,0,0.0,0.0
2533,Which operating system provider of LG Optimus Vu is also the employer of Manu Cornet,0,0,0,0,0.0,0.0
2535,Marika Gombitov makes songs in which languages,0,0,0,0,0.0,0.0
2538,What band made The trial and One of these days song,0,0,0,0,0.0,0.0
2539,What is Bob Adams (American football) known for,0,0,0,0,0.0,0.0
2540,Which country's people work in the Birdman enterprises,0,0,0,0,0.0,0.0
2541,"List the sports associated with Mariveles, Bataan",0,0,0,0,0.0,0.0
2543,What is the common party of the Manthena Venkata Raju and  B. Shiva Rao,0,0,0,0,0.0,0.0
2544,Who is the spouse of Daniel Gibson,0,0,0,0,0.0,0.0
2545,Which country does league of Nguendula Filipe belongs to,0,0,0,0,0.0,0.0
2546,Which party does Iqbal Singh and B Shiva Rao currently belong to,0,0,0,0,0.0,0.0
2547,What sports are there at the universities affiliated to the National Capital Region Athletic Association,0,0,0,0,0.0,0.0
2548,What musician is often associated with Tiffany Villarreal and wrote Same Song,0,0,0,0,0.0,0.0
2549,Which races has the horse bred by Jacques Van't Hart participated in,http://dbpedia.org/ontology/Horse,horse,1,1,0.0,0.0
2550,Who is owner of the soccer club which owns the Cobham Training Centre,0,0,0,0,0.0,0.0
2551,Which associate of Thomas bryan Martin is also the president of Carmichael,0,0,0,0,0.0,0.0
2552,What cities are nearer to Fuountain Lake Farm,0,0,0,0,0.0,0.0
2554,Which governer of Winston Bryant is the president of Joseph Stiglitz,0,0,0,0,0.0,0.0
2555,In which city is the distributor of Jeevan Mrityu located,0,0,0,0,0.0,0.0
2556,What is the alma mater of the James Still which is also the alma mater of Tom Maniatis,0,0,0,0,0.0,0.0
2559,In which race did Coneygree the racehorse and Fergie Sutherland the horse trainer participate,0,0,0,0,0.0,0.0
2560,To which educational institutes is Samuel Isham associated to,0,0,0,0,0.0,0.0
2562,What program is  presented by Brian Dunkleman and has artist as Simon Fuller,0,0,0,0,0.0,0.0
2563,What is the mascot of alma mater of John O Moseley,0,0,0,0,0.0,0.0
2564,Henry McDaniel's trained horses have won which awards,http://dbpedia.org/ontology/Horse,horse,1,1,0.0,0.0
2565,Which broadcast area of Mauritius Broadcasting Corporation is also the nationality of Michael Medor,0,0,0,0,0.0,0.0
2567,"What shows used to air on the channel which was earlier known as ""The Comedy Central""",0,0,0,0,0.0,0.0
2568,Who is the cover artist of Doctor Mirabilis (novel),0,0,0,0,0.0,0.0
2569,Name the sport league of Hampton Roads Rhinos,0,0,0,0,0.0,0.0
2570,Name the university of Alexandre Tichonov,0,0,0,0,0.0,0.0
2571,Name the office of Richard Coke,0,0,0,0,0.0,0.0
2574,"Which political party of kumta had affiliation with Indian general election, 2004 (Andhra Pradesh)",0,0,0,0,0.0,0.0
2575,Which composer of Motorpsycho Nitemare has also composed The time are A-Changing,0,0,0,0,0.0,0.0
2577,Which nearest city of Jurgens Site is the death plce of Jimmie Heuga,0,0,0,0,0.0,0.0
2578,On which river are there things belonging to zambezi river authority,0,0,0,0,0.0,0.0
2580,To which political party does Virendra Kataria belongs,0,0,0,0,0.0,0.0
2581,Who is married to Tony Ramo,0,0,0,0,0.0,0.0
2582,Who wrote Heroman,0,0,0,0,0.0,0.0
2583,In which war did the units garrisoned at Turin fight,0,0,0,0,0.0,0.0
2584,Whose work is in the Musee d'orsay,0,0,0,0,0.0,0.0
2586,Which animator of the The Skeleton Dance is also the  cinematographer of the Mickey's Mellerdrammer,0,0,0,0,0.0,0.0
2587,Brian Dunkleman is the presenter of what TV show,http://dbpedia.org/ontology/TelevisionShow,show,1,0,0.0,0.0
2589,What is the type of Naval Station Bremerton,0,0,0,0,0.0,0.0
2591,Who is the President of United World College of Costa Rica,0,0,0,0,0.0,0.0
2594,What is the alma mater of the author of Letter to a Christian Nation,0,0,0,0,0.0,0.0
2597,Which owner of the national Herald india is the leader of Kumta,0,0,0,0,0.0,0.0
2599,Where else did the graduates of the university of west indies study,0,0,0,0,0.0,0.0
2600,Which statesman is married to Dolley Madison,0,0,0,0,0.0,0.0
2601,Who penned Emma and Jane Austen in Manhatten,0,0,0,0,0.0,0.0
2602,Which city's mayor is married to Jean Marc Germain,0,0,0,0,0.0,0.0
2603,Which nationality of Newin Chidchob is also the nationality of Ajahn Sao Kantaslo,0,0,0,0,0.0,0.0
2604,What is the official residence of the Christopher Daz Figuero which is also the  state of the Cruce a Nado Internacional,0,0,0,0,0.0,0.0
2605,What are the track and field events of Jamiatu Muslim Mindanao,0,0,0,0,0.0,0.0
2607,Who is the successor of McDonnell Douglas,0,0,0,0,0.0,0.0
2608,where did Boga originate,0,0,0,0,0.0,0.0
2609,what does the cahora bassa flow into,0,0,0,0,0.0,0.0
2610,What awards have been given to the anyone who raced in the Lawrence Realization Stakes,0,0,0,0,0.0,0.0
2612,Where is the residence of the governor of Bangkok,0,0,0,0,0.0,0.0
2613,Which party of Rishang Keishing is the leader at Manendragarh,0,0,0,0,0.0,0.0
2614,Who is the author of Karakuri Dji Ultimo,0,0,0,0,0.0,0.0
2615,Name the city whose province is Metropolitan City of Venice and has leader as Luigi Brugnaro,0,0,0,0,0.0,0.0
2616,Which universities are alma mater to Charles Plosser,0,0,0,0,0.0,0.0
2618,Which city's governing body is led by Bruce Harrell,0,0,0,0,0.0,0.0
2619,What is the genre of the Band whose home town is County Westmeath,http://dbpedia.org/ontology/Band,Band,1,1,0.0,0.0
2621,Where was the successor of Hank Brown born,0,0,0,0,0.0,0.0
2622,Who authored the works published in the Jump Square Magazine,0,0,0,0,0.0,0.0
2623,Where does John A Danaher III work,0,0,0,0,0.0,0.0
2624,Where was MacKenzie Miller born,0,0,0,0,0.0,0.0
2625,Which genre of books does the writer of The Many Hands write,0,0,0,0,0.0,0.0
2627,What are some common games played in PATTS college of aeronautics and Jamiatu muslim mindanao,0,0,0,0,0.0,0.0
2628,Companies headquartered in Geneva own which TV Shows,0,0,0,0,0.0,0.0
2629,Of what all has David Ian Salter been an editor of,0,0,0,0,0.0,0.0
2631,What actor starred in Splash and is married to Rita Wilson,0,0,0,0,0.0,0.0
2633,What was the result of Operation Autumn Clouds,0,0,0,0,0.0,0.0
2634,Grey gppse and eristoff is produced by which company,0,0,0,0,0.0,0.0
2635,To which political party does the writer of In the Bazaars of Hyderabad belong,0,0,0,0,0.0,0.0
2636,Where did the 2015 MLS All-Star Game take place,0,0,0,0,0.0,0.0
2637,What is the mascot of military in Quezon city,0,0,0,0,0.0,0.0
2638,Who was the president at the time when the opponent of Benjamin Spock held office,0,0,0,0,0.0,0.0
2639,"Janaka Thissakuttiarachchi follows what religion, which once employed Atisa Srijnana too",0,0,0,0,0.0,0.0
2640,Name the college of Jon Curran,0,0,0,0,0.0,0.0
2641,"Comcast SportsNet is broadcasted in what area, which also has the Michigan Renaissance Festival",0,0,0,0,0.0,0.0
2642,"What state was Cyrus Mann born in, and has the famous Downriver",0,0,0,0,0.0,0.0
2643,List down all the associcated musical artist of the artist of In a Word or 2,0,0,0,0,0.0,0.0
2645,Which awards have been given to the horse who sired Triplicate,0,0,0,0,0.0,0.0
2646,List books authored by Miguel de Cervantes and published by Francisco de Robles,http://dbpedia.org/ontology/Book,book,1,1,0.0,0.0
2647,Who is the employer of Ralph flanders,0,0,0,0,0.0,0.0
2649,What is the city whose mayor is Anne Hidalgo,0,0,0,0,0.0,0.0
2651,List the races of Fergie Sutherland,0,0,0,0,0.0,0.0
2652,"In all the places with a stagecoach, where is a Peetz Table Wind Energy Center located too",0,0,0,0,0.0,0.0
2653,Which things are Breann McGregor known for,0,0,0,0,0.0,0.0
2654,Who is the Pole driver of 1992 Canadian Grand Prix,0,0,0,0,0.0,0.0
2655,Sentinel High School  team is known as,0,0,0,0,0.0,0.0
2658,Which creator of Theme Time Radio Hour has also given the  musical score of the The Times They Are a-Changin' (musical),0,0,0,0,0.0,0.0
2659,"Alexander Magleby, a rugby player is alma mater to which university",0,0,0,0,0.0,0.0
2661,What did the people buried in Toronto die of,0,0,0,0,0.0,0.0
2663,What is the denomination of S. H. Kapadia,0,0,0,0,0.0,0.0
2664,Which training center of William Anthony has also alumni named Philip W Pillsbury,0,0,0,0,0.0,0.0
2667,Who is the developer of Montecito Inn,0,0,0,0,0.0,0.0
2669,Of how many battles is Chickasaw Campaign of 1736 consisted,0,0,0,0,0.0,0.0
2670,Titus software publishes which genre of games,http://dbpedia.org/ontology/VideoGame,games,1,0,0.0,0.0
2678,Who is the President of the United World College of Costa Rica and United World Colleges,0,0,0,0,0.0,0.0
2681,Which source of Water resources management in El Salvador is also the nation of the Sierra del Merendn,0,0,0,0,0.0,0.0
2685,Under which president was timothy l. woodruff a lieutenant,0,0,0,0,0.0,0.0
2686,Which first driver of  European Grand Prix 1993 is also finished first in 1985 Portuguese Grand Prix,0,0,0,0,0.0,0.0
2687,What is the nationality of Aishath Saffa,0,0,0,0,0.0,0.0
2688,Where did the fashion designer study who died at the Stony Brook University Hospital,0,0,0,0,0.0,0.0
2691,Name the mascot of Austin College,0,0,0,0,0.0,0.0
2692,What is the birth city of trainer of Leallah,0,0,0,0,0.0,0.0
2694,Where is the successor of john waldo from,0,0,0,0,0.0,0.0
2695,Which school did Robbie Diack attend,0,0,0,0,0.0,0.0
2696,List everything in which saxophone players have been casted.,0,0,0,0,0.0,0.0
2697,Who is the builder of Atamurat-Kerkichi Bridge,0,0,0,0,0.0,0.0
2698,"Where did the president study, who's the president of Besiktas JK",0,0,0,0,0.0,0.0
2699,Where was the person born whose successor was Le Hong Phong,0,0,0,0,0.0,0.0
2701,Whcih creator of Theme Time Radio Hour also created subsequent work of Moondoc Matinee,0,0,0,0,0.0,0.0
2703,Who is the designer of Saleen S5S Raptor,0,0,0,0,0.0,0.0
2706,Where does Manu cornet work,0,0,0,0,0.0,0.0
2707,"List some teams for which someone who has played as a defender, now plays",0,0,0,0,0.0,0.0
2713,Which US state gave  us Brian Deegan and Harold Lyold,0,0,0,0,0.0,0.0
2715,From which country is Lawrence Okoye's nationality,0,0,0,0,0.0,0.0
2716,What is the base currency of Benelux,0,0,0,0,0.0,0.0
2717,List down the common sports played by PATTS College of Aeronautics and lytechnic University of the Philippines Taguig,0,0,0,0,0.0,0.0
2718,Who have become famous by movies produced by Laurence Mark,0,0,0,0,0.0,0.0
2719,Which religion does the leader of Church and Wellesley follow,0,0,0,0,0.0,0.0
2720,where are renaissance centers located,0,0,0,0,0.0,0.0
2721,What are the broadcast areas of Mauritius Broadcasting Corporation,0,0,0,0,0.0,0.0
2722,which president was served by Joseph Stiglitz,0,0,0,0,0.0,0.0
2723,Terminal Station at Chattanooga is made by architects from which University,0,0,0,0,0.0,0.0
2724,What is the predecessor of BMW M40,0,0,0,0,0.0,0.0
2725,What is the former team of the football player who is the coach of 2006 Oakland Raiders season,http://dbpedia.org/ontology/AmericanFootballPlayer,football player,2,0,0.0,0.0
2726,List the leaders of all the cities through which the Ganga river flows,0,0,0,0,0.0,0.0
2727,Who is the partner of Rob Patterson,0,0,0,0,0.0,0.0
2728,Which companies published Super Mario Adventures,0,0,0,0,0.0,0.0
2730,Which education center Sidney Catlin Partrodge attended which was also the alma mater of Lisa Brummel,0,0,0,0,0.0,0.0
2734,What is the city  of the 2015 MLS All-Star Game and birthplace of the The Okee Dokee Brothers,0,0,0,0,0.0,0.0
2736,List the school of Bobby Skinstad,0,0,0,0,0.0,0.0
2737,Who authored the work illustrated by Hiroyuki Takei,0,0,0,0,0.0,0.0
2739,Which designer of RENFE also owns Renaissance Center,0,0,0,0,0.0,0.0
2742,What is the ethnicity of Linda Hogan,0,0,0,0,0.0,0.0
2743,What are the veneration of the one for which there's a major shrine in Hebron,0,0,0,0,0.0,0.0
2744,What is the source country of Water resources managemnt in EL Salvador is also the land of Jos MAra Orellana,0,0,0,0,0.0,0.0
2746,Which company ownes stock in Dagenham turbines and Ford Motor credit,0,0,0,0,0.0,0.0
2747,Who are the writers of South Park: The Stick of Truth,0,0,0,0,0.0,0.0
2750,List few Swedish language movies,http://dbpedia.org/ontology/Film,movie,1,0,0.0,0.0
2752,Name the members of European Go Federation,0,0,0,0,0.0,0.0
2754,List the driver of SA MArino Grand Prix is also the Pole driver of Canadian Grand Proix,0,0,0,0,0.0,0.0
2755,What is the local authority of the Buckhurst Hill County High School is also the birth palce of Sarah hampion,0,0,0,0,0.0,0.0
2756,In which state is Dorchester Bay (Boston Harbor),0,0,0,0,0.0,0.0
2757,Which religion followers are the members of Janata Dal,0,0,0,0,0.0,0.0
2759,Name all those buried in a place governed by a city council.,0,0,0,0,0.0,0.0
2760,Whose wife is a presenter at WWE,0,0,0,0,0.0,0.0
2761,What is the common nationality of Viveka Babajee anad Ronny Vencatachellum,0,0,0,0,0.0,0.0
2763,Where do the stockholders of Pathaninaikos F.C. live,0,0,0,0,0.0,0.0
2764,What is the common ideology followed by Katyayana and Palang Dharma Party,0,0,0,0,0.0,0.0
2766,list the founders of Bream Bay,0,0,0,0,0.0,0.0
2767,What do the relatives of James Hartness do,0,0,0,0,0.0,0.0
2768,What is the mascot of Galatasaray Handball Team,0,0,0,0,0.0,0.0
2769,Who has written works found in the Gangan comics,0,0,0,0,0.0,0.0
2770,What is the currency of Republic of Montenegro (1992-2006),0,0,0,0,0.0,0.0
2772,Where did the wrestler trained by Ring of Honour get billed,0,0,0,0,0.0,0.0
2774,Bantam Spectra is the publisher of which series,0,0,0,0,0.0,0.0
2775,What is the predecessor of the car engine which was succeeded by  BMW M43,0,0,0,0,0.0,0.0
2776,List the things for which the relatives of Mrunalini Kunte are known,0,0,0,0,0.0,0.0
2779,Directors of which movies are buried in Ronda,0,0,0,0,0.0,0.0
2780,Who is married to Susan Weber Soros,0,0,0,0,0.0,0.0
2782,Mouse Morris' horses have raced in which races,0,0,0,0,0.0,0.0
2783,What company made the front row and distributed big top ballet,0,0,0,0,0.0,0.0
2784,What is the genre for the developer of Interplay Entertainment,0,0,0,0,0.0,0.0
2785,What is the official residence of Sarah Kazemy,0,0,0,0,0.0,0.0
2787,Who are the opponents of graduates of the Middle Temple,0,0,0,0,0.0,0.0
2788,Who was the animator of both Tommy Tucker's Tooth and Skeleton Dance,0,0,0,0,0.0,0.0
2789,What religion are the characters of Absolutely Fabulous from,0,0,0,0,0.0,0.0
2791,Who is the animator of Tommy Tucker's Tooth,0,0,0,0,0.0,0.0
2792,"List few schools situated in Reading, Berkshire",http://dbpedia.org/ontology/School,school,1,1,0.0,0.0
2793,List the honorary title given to the spouse of Lillian Disney,0,0,0,0,0.0,0.0
2794,Stan Van Gundy serves as a head coach and president for which basketball team,0,0,0,0,0.0,0.0
2795,Who is the owner of  Chelsea F.C.,0,0,0,0,0.0,0.0
2796,Which associate musical artist of Carolyn Dennis is also the composer of Motorpsycho Nitemare,0,0,0,0,0.0,0.0
2797,What are some important works of US citizens,0,0,0,0,0.0,0.0
2798,Which country's engineered have studied at Aero Klub in Wroclaw,0,0,0,0,0.0,0.0
2799,What is pitro Gruszka hometown,0,0,0,0,0.0,0.0
2800,Trainees at the national film school of Lodz have received what awards,0,0,0,0,0.0,0.0
2801,List the governers of Jimmie Lou Fisher,0,0,0,0,0.0,0.0
2802,Which employer of Manu Cornet has alsoe written Google.by,0,0,0,0,0.0,0.0
2803,List the sports of PATTS College of Aeronautics which are of interest of Jon Speelman,0,0,0,0,0.0,0.0
2806,in which movies have momoki kochi acted,0,0,0,0,0.0,0.0
2807,In which countries can i find broadcasted TV in southeast asia,0,0,0,0,0.0,0.0
